piece,performer,year,measure.beat,tempo
mazurka17_4,Rangell,2001,17.1,65.2173913
mazurka17_4,Rangell,2001,17.2,86.95652174
mazurka17_4,Rangell,2001,17.3,93.57428299
mazurka17_4,Rangell,2001,18.1,51.66959577
mazurka17_4,Rangell,2001,18.2,74.29662494
mazurka17_4,Rangell,2001,18.3,81.08108108
mazurka17_4,Rangell,2001,19.1,67.32481808
mazurka17_4,Rangell,2001,19.2,61.93240333
mazurka17_4,Rangell,2001,19.3,86.95652174
mazurka17_4,Rangell,2001,20.1,92.30769231
mazurka17_4,Rangell,2001,20.2,73.17073171
mazurka17_4,Rangell,2001,20.3,53.57142857
mazurka17_4,Rangell,2001,21.1,67.41573034
mazurka17_4,Rangell,2001,21.2,95.23809524
mazurka17_4,Rangell,2001,21.3,64.51612903
mazurka17_4,Rangell,2001,22.1,142.8571429
mazurka17_4,Rangell,2001,22.2,109.0909091
mazurka17_4,Rangell,2001,22.3,95.6754412
mazurka17_4,Rangell,2001,23.1,90.51414492
mazurka17_4,Rangell,2001,23.2,82.19178082
mazurka17_4,Rangell,2001,23.3,58.62542651
mazurka17_4,Rangell,2001,24.1,54.7169031
mazurka17_4,Rangell,2001,24.2,89.55223881
mazurka17_4,Rangell,2001,24.3,98.36065574
mazurka17_4,Rangell,2001,25.1,70.58823529
mazurka17_4,Rangell,2001,25.2,65.2173913
mazurka17_4,Rangell,2001,25.3,95.23809524
mazurka17_4,Rangell,2001,26.1,76.92307692
mazurka17_4,Rangell,2001,26.2,96.77419355
mazurka17_4,Rangell,2001,26.3,95.23809524
mazurka17_4,Rangell,2001,27.1,92.30769231
mazurka17_4,Rangell,2001,27.2,101.6949153
mazurka17_4,Rangell,2001,27.3,109.0909091
mazurka17_4,Rangell,2001,28.1,89.55223881
mazurka17_4,Rangell,2001,28.2,77.92207792
mazurka17_4,Rangell,2001,28.3,49.65470651
mazurka17_4,Rangell,2001,29.1,38.17630933
mazurka17_4,Rangell,2001,29.2,61.90921851
mazurka17_4,Rangell,2001,29.3,51.68675406
mazurka17_4,Rangell,2001,30.1,109.0909091
mazurka17_4,Rangell,2001,30.2,105.2631579
mazurka17_4,Rangell,2001,30.3,92.05079144
mazurka17_4,Rangell,2001,31.1,70.73920599
mazurka17_4,Rangell,2001,31.2,85.36860785
mazurka17_4,Rangell,2001,31.3,60.78007993
mazurka17_4,Rangell,2001,32.1,63.15789474
mazurka17_4,Rangell,2001,32.2,85.71428571
mazurka17_4,Rangell,2001,32.3,96.77419355
mazurka17_4,Rangell,2001,33.1,66.66666667
mazurka17_4,Rangell,2001,33.2,88.23529412
mazurka17_4,Rangell,2001,33.3,96.46020919
mazurka17_4,Rangell,2001,34.1,55.57655958
mazurka17_4,Rangell,2001,34.2,73.31467676
mazurka17_4,Rangell,2001,34.3,82.19178082
mazurka17_4,Rangell,2001,35.1,59.12056487
mazurka17_4,Rangell,2001,35.2,72.71628005
mazurka17_4,Rangell,2001,35.3,85.71428571
mazurka17_4,Rangell,2001,36.1,86.95652174
mazurka17_4,Rangell,2001,36.2,111.1111111
mazurka17_4,Rangell,2001,36.3,101.6949153
mazurka17_4,Rangell,2001,37.1,93.75
mazurka17_4,Rangell,2001,37.2,105.2631579
mazurka17_4,Rangell,2001,37.3,130.4347826
mazurka17_4,Rangell,2001,38.1,146.3414634
mazurka17_4,Rangell,2001,38.2,78.94736842
mazurka17_4,Rangell,2001,38.3,125
mazurka17_4,Rangell,2001,39.1,142.8571429
mazurka17_4,Rangell,2001,39.2,103.4482759
mazurka17_4,Rangell,2001,39.3,142.8571429
mazurka17_4,Rangell,2001,40.1,157.8947368
mazurka17_4,Rangell,2001,40.2,115.3846154
mazurka17_4,Rangell,2001,40.3,108.3715596
mazurka17_4,Rangell,2001,41.1,169.9421968
mazurka17_4,Rangell,2001,41.2,165.1685394
mazurka17_4,Rangell,2001,41.3,190.9090911
mazurka17_4,Rangell,2001,42.1,159.6861796
mazurka17_4,Rangell,2001,42.2,109.0909091
mazurka17_4,Rangell,2001,42.3,101.6949153
mazurka17_4,Rangell,2001,43.1,85.71428571
mazurka17_4,Rangell,2001,43.2,95.23809524
mazurka17_4,Rangell,2001,43.3,98.36065574
mazurka17_4,Rangell,2001,44.1,38.96103896
mazurka17_4,Rangell,2001,44.2,44.24083332
mazurka17_4,Rangell,2001,44.3,44.24083332
mazurka17_4,Rangell,2001,45.1,58.38997264
mazurka17_4,Rangell,2001,45.2,71.42857143
mazurka17_4,Rangell,2001,45.3,56.33383011
mazurka17_4,Rangell,2001,46.1,123.7315875
mazurka17_4,Rangell,2001,46.2,101.6949153
mazurka17_4,Rangell,2001,46.3,90.38119966
mazurka17_4,Rangell,2001,47.1,88.73834593
mazurka17_4,Rangell,2001,47.2,75
mazurka17_4,Rangell,2001,47.3,58.25242718
mazurka17_4,Rangell,2001,48.1,63.82978723
mazurka17_4,Rangell,2001,48.2,90.90909091
mazurka17_4,Rangell,2001,48.3,76.92307692
mazurka17_4,Rangell,2001,49.1,64.51612903
mazurka17_4,Rangell,2001,49.2,75.94936709
mazurka17_4,Rangell,2001,49.3,101.6949153
mazurka17_4,Rangell,2001,50.1,91.33586466
mazurka17_4,Rangell,2001,50.2,85.33832164
mazurka17_4,Rangell,2001,50.3,68.96551724
mazurka17_4,Rangell,2001,51.1,76.92307692
mazurka17_4,Rangell,2001,51.2,96.77419355
mazurka17_4,Rangell,2001,51.3,107.1428571
mazurka17_4,Rangell,2001,52.1,92.30769231
mazurka17_4,Rangell,2001,52.2,80
mazurka17_4,Rangell,2001,52.3,49.58677686
mazurka17_4,Rangell,2001,53.1,50.84745763
mazurka17_4,Rangell,2001,53.2,72.64839928
mazurka17_4,Rangell,2001,53.3,59.39393943
mazurka17_4,Rangell,2001,54.1,73.71910955
mazurka17_4,Rangell,2001,54.2,105.6835883
mazurka17_4,Rangell,2001,54.3,74.7880158
mazurka17_4,Rangell,2001,55.1,99.69856819
mazurka17_4,Rangell,2001,55.2,71.583162
mazurka17_4,Rangell,2001,55.3,59.40594059
mazurka17_4,Rangell,2001,56.1,80
mazurka17_4,Rangell,2001,56.2,92.30769231
mazurka17_4,Rangell,2001,56.3,98.36065574
mazurka17_4,Rangell,2001,57.1,61.44343306
mazurka17_4,Rangell,2001,57.2,85.2888086
mazurka17_4,Rangell,2001,57.3,101.6949153
mazurka17_4,Rangell,2001,58.1,51.20266269
mazurka17_4,Rangell,2001,58.2,79.13626032
mazurka17_4,Rangell,2001,58.3,74.07407407
mazurka17_4,Rangell,2001,59.1,64.3905288
mazurka17_4,Rangell,2001,59.2,87.18573924
mazurka17_4,Rangell,2001,59.3,90.90909091
mazurka17_4,Rangell,2001,60.1,67.41573034
mazurka17_4,Rangell,2001,60.2,58.82352941
mazurka17_4,Rangell,2001,60.3,77.92207792
mazurka17_4,Rangell,2001,61.1,82.19178082
mazurka17_4,Rangell,2001,61.2,111.1111111
mazurka17_4,Rangell,2001,61.3,87.79031188
mazurka17_4,Rangell,2001,62.1,109.7788657
mazurka17_4,Rangell,2001,62.2,83.33333333
mazurka17_4,Rangell,2001,62.3,105.2631579
mazurka17_4,Rangell,2001,63.1,122.4489796
mazurka17_4,Rangell,2001,63.2,136.118113
mazurka17_4,Rangell,2001,63.3,87.05665594
mazurka17_4,Rangell,2001,64.1,105.2631579
mazurka17_4,Rangell,2001,64.2,122.4489796
mazurka17_4,Rangell,2001,64.3,96.77419355
mazurka17_4,Rangell,2001,65.1,113.2075472
mazurka17_4,Rangell,2001,65.2,117.6470588
mazurka17_4,Rangell,2001,65.3,133.3333333
mazurka17_4,Rangell,2001,66.1,125
mazurka17_4,Rangell,2001,66.2,122.4489796
mazurka17_4,Rangell,2001,66.3,139.5348837
mazurka17_4,Rangell,2001,67.1,127.6595745
mazurka17_4,Rangell,2001,67.2,133.3333333
mazurka17_4,Rangell,2001,67.3,127.1687413
mazurka17_4,Rangell,2001,68.1,88.47131203
mazurka17_4,Rangell,2001,68.2,93.75
mazurka17_4,Rangell,2001,68.3,75.94936709
mazurka17_4,Rangell,2001,69.1,111.1111111
mazurka17_4,Rangell,2001,69.2,130.4347826
mazurka17_4,Rangell,2001,69.3,85.71428571
mazurka17_4,Rangell,2001,70.1,130.4347826
mazurka17_4,Rangell,2001,70.2,136.3636364
mazurka17_4,Rangell,2001,70.3,109.0909091
mazurka17_4,Rangell,2001,71.1,130.4347826
mazurka17_4,Rangell,2001,71.2,142.8571429
mazurka17_4,Rangell,2001,71.3,98.36065574
mazurka17_4,Rangell,2001,72.1,113.2075472
mazurka17_4,Rangell,2001,72.2,136.3636364
mazurka17_4,Rangell,2001,72.3,113.2075472
mazurka17_4,Rangell,2001,73.1,125
mazurka17_4,Rangell,2001,73.2,130.4347826
mazurka17_4,Rangell,2001,73.3,157.8947368
mazurka17_4,Rangell,2001,74.1,113.2075472
mazurka17_4,Rangell,2001,74.2,146.3414634
mazurka17_4,Rangell,2001,74.3,96.77419355
mazurka17_4,Rangell,2001,75.1,98.36065574
mazurka17_4,Rangell,2001,75.2,139.5348837
mazurka17_4,Rangell,2001,75.3,111.1111111
mazurka17_4,Rangell,2001,76.1,109.0909091
mazurka17_4,Rangell,2001,76.2,93.75
mazurka17_4,Rangell,2001,76.3,111.1111111
mazurka17_4,Rangell,2001,77.1,139.5348837
mazurka17_4,Rangell,2001,77.2,142.8571429
mazurka17_4,Rangell,2001,77.3,107.3820057
mazurka17_4,Rangell,2001,78.1,142.4341927
mazurka17_4,Rangell,2001,78.2,142.8571429
mazurka17_4,Rangell,2001,78.3,150
mazurka17_4,Rangell,2001,79.1,162.1621622
mazurka17_4,Rangell,2001,79.2,144.479633
mazurka17_4,Rangell,2001,79.3,117.1314741
mazurka17_4,Rangell,2001,80.1,115.7480315
mazurka17_4,Rangell,2001,80.2,160.3830769
mazurka17_4,Rangell,2001,80.3,130.4347826
mazurka17_4,Rangell,2001,81.1,150
mazurka17_4,Rangell,2001,81.2,150
mazurka17_4,Rangell,2001,81.3,184.5703125
mazurka17_4,Rangell,2001,82.1,144.6059678
mazurka17_4,Rangell,2001,82.2,162.1621622
mazurka17_4,Rangell,2001,82.3,171.4285714
mazurka17_4,Rangell,2001,83.1,162.1621622
mazurka17_4,Rangell,2001,83.2,176.4705882
mazurka17_4,Rangell,2001,83.3,157.8947368
mazurka17_4,Rangell,2001,84.1,125
mazurka17_4,Rangell,2001,84.2,107.1428571
mazurka17_4,Rangell,2001,84.3,107.1428571
mazurka17_4,Rangell,2001,85.1,101.8044708
mazurka17_4,Rangell,2001,85.2,149.762282
mazurka17_4,Rangell,2001,85.3,113.2075472
mazurka17_4,Rangell,2001,86.1,162.1621622
mazurka17_4,Rangell,2001,86.2,153.8461538
mazurka17_4,Rangell,2001,86.3,157.8947368
mazurka17_4,Rangell,2001,87.1,187.5
mazurka17_4,Rangell,2001,87.2,170.3470033
mazurka17_4,Rangell,2001,87.3,131.0679611
mazurka17_4,Rangell,2001,88.1,150
mazurka17_4,Rangell,2001,88.2,166.6666667
mazurka17_4,Rangell,2001,88.3,130.4347826
mazurka17_4,Rangell,2001,89.1,127.6595745
mazurka17_4,Rangell,2001,89.2,157.8947368
mazurka17_4,Rangell,2001,89.3,187.5
mazurka17_4,Rangell,2001,90.1,162.1621622
mazurka17_4,Rangell,2001,90.2,130.4347826
mazurka17_4,Rangell,2001,90.3,113.2075472
mazurka17_4,Rangell,2001,91.1,57.96656955
mazurka17_4,Rangell,2001,91.2,70.41916166
mazurka17_4,Rangell,2001,91.3,70.41916166
mazurka17_4,Rangell,2001,92.1,80.98925656
mazurka17_4,Rangell,2001,92.2,39.86710963
mazurka17_4,Rangell,2001,92.3,39.86710963
mazurka17_4,Rangell,2001,93.1,57.69230769
mazurka17_4,Rangell,2001,93.2,68.18181818
mazurka17_4,Rangell,2001,93.3,62.91611183
mazurka17_4,Rangell,2001,94.1,81.48307829
mazurka17_4,Rangell,2001,94.2,73.17073171
mazurka17_4,Rangell,2001,94.3,92.63084198
mazurka17_4,Rangell,2001,95.1,81.93726191
mazurka17_4,Rangell,2001,95.2,74.07407407
mazurka17_4,Rangell,2001,95.3,52.63157895
mazurka17_4,Rangell,2001,96.1,64.51612903
mazurka17_4,Rangell,2001,96.2,83.33333333
mazurka17_4,Rangell,2001,96.3,73.17073171
mazurka17_4,Rangell,2001,97.1,65.93406593
mazurka17_4,Rangell,2001,97.2,72.28915663
mazurka17_4,Rangell,2001,97.3,90.90909091
mazurka17_4,Rangell,2001,98.1,82.49415433
mazurka17_4,Rangell,2001,98.2,83.0247882
mazurka17_4,Rangell,2001,98.3,100
mazurka17_4,Rangell,2001,99.1,86.95652174
mazurka17_4,Rangell,2001,99.2,98.36065574
mazurka17_4,Rangell,2001,99.3,105.2631579
mazurka17_4,Rangell,2001,100.1,93.75
mazurka17_4,Rangell,2001,100.2,74.07407407
mazurka17_4,Rangell,2001,100.3,53.57142857
mazurka17_4,Rangell,2001,101.1,68.96551724
mazurka17_4,Rangell,2001,101.2,61.89618473
mazurka17_4,Rangell,2001,101.3,51.30890053
mazurka17_4,Rangell,2001,102.1,95.04993168
mazurka17_4,Rangell,2001,102.2,107.1428571
mazurka17_4,Rangell,2001,102.3,68.96551724
mazurka17_4,Rangell,2001,103.1,84.50704225
mazurka17_4,Rangell,2001,103.2,98.36065574
mazurka17_4,Rangell,2001,103.3,68.18181818
mazurka17_4,Rangell,2001,104.1,67.41573034
mazurka17_4,Rangell,2001,104.2,85.71428571
mazurka17_4,Rangell,2001,104.3,82.19178082
mazurka17_4,Rangell,2001,105.1,57.14285714
mazurka17_4,Rangell,2001,105.2,78.94736842
mazurka17_4,Rangell,2001,105.3,89.55223881
mazurka17_4,Rangell,2001,106.1,48.38709677
mazurka17_4,Rangell,2001,106.2,68.18181818
mazurka17_4,Rangell,2001,106.3,76.92307692
mazurka17_4,Rangell,2001,107.1,74.07407407
mazurka17_4,Rangell,2001,107.2,82.19178082
mazurka17_4,Rangell,2001,107.3,96.77419355
mazurka17_4,Rangell,2001,108.1,75.94936709
mazurka17_4,Rangell,2001,108.2,75.09791679
mazurka17_4,Rangell,2001,108.3,106.9436585
mazurka17_4,Rangell,2001,109.1,120
mazurka17_4,Rangell,2001,109.2,90.90909091
mazurka17_4,Rangell,2001,109.3,89.55223881
mazurka17_4,Rangell,2001,110.1,82.19178082
mazurka17_4,Rangell,2001,110.2,75
mazurka17_4,Rangell,2001,110.3,107.1428571
mazurka17_4,Rangell,2001,111.1,103.4482759
mazurka17_4,Rangell,2001,111.2,105.2631579
mazurka17_4,Rangell,2001,111.3,105.2631579
mazurka17_4,Rangell,2001,112.1,84.50704225
mazurka17_4,Rangell,2001,112.2,77.92207792
mazurka17_4,Rangell,2001,112.3,105.2631579
mazurka17_4,Rangell,2001,113.1,113.2075472
mazurka17_4,Rangell,2001,113.2,98.36065574
mazurka17_4,Rangell,2001,113.3,81.08108108
mazurka17_4,Rangell,2001,114.1,76.92307692
mazurka17_4,Rangell,2001,114.2,71.42857143
mazurka17_4,Rangell,2001,114.3,80
mazurka17_4,Rangell,2001,115.1,117.6470588
mazurka17_4,Rangell,2001,115.2,109.0909091
mazurka17_4,Rangell,2001,115.3,96.77419355
mazurka17_4,Rangell,2001,116.1,105.2631579
mazurka17_4,Rangell,2001,116.2,78.61196118
mazurka17_4,Rangell,2001,116.3,105.8654076
mazurka17_4,Rangell,2001,117.1,101.6949153
mazurka17_4,Rangell,2001,117.2,75.94936709
mazurka17_4,Rangell,2001,117.3,75.94936709
mazurka17_4,Rangell,2001,118.1,82.19178082
mazurka17_4,Rangell,2001,118.2,82.19178082
mazurka17_4,Rangell,2001,118.3,111.1111111
mazurka17_4,Rangell,2001,119.1,111.1111111
mazurka17_4,Rangell,2001,119.2,84.50704225
mazurka17_4,Rangell,2001,119.3,75
mazurka17_4,Rangell,2001,120.1,81.08108108
mazurka17_4,Rangell,2001,120.2,75
mazurka17_4,Rangell,2001,120.3,100
mazurka17_4,Rangell,2001,121.1,109.0909091
mazurka17_4,Rangell,2001,121.2,75
mazurka17_4,Rangell,2001,121.3,68.96551724
mazurka17_4,Rangell,2001,122.1,77.92207792
mazurka17_4,Rangell,2001,122.2,92.30769231
mazurka17_4,Rangell,2001,122.3,107.1862593
mazurka17_4,Rangell,2001,123.1,105.5865922
mazurka17_4,Rangell,2001,123.2,87.98004989
mazurka17_4,Rangell,2001,123.3,61.2244898
mazurka17_4,Rangell,2001,124.1,80
mazurka17_4,Rangell,2001,124.2,68.96551724
mazurka17_4,Rangell,2001,124.3,55.22279038
mazurka17_4,Rangell,2001,125.1,84.09343709
mazurka17_4,Rangell,2001,125.2,103.4482759
mazurka17_4,Rangell,2001,125.3,68.96551724
mazurka17_4,Rangell,2001,126.1,81.08108108
mazurka17_4,Rangell,2001,126.2,96.77419355
mazurka17_4,Rangell,2001,126.3,89.55223881
mazurka17_4,Rangell,2001,127.1,81.62383935
mazurka17_4,Rangell,2001,127.2,71.86311786
mazurka17_4,Rangell,2001,127.3,37.03703704
mazurka17_4,Rangell,2001,128.1,62.66318538
mazurka17_4,Rangell,2001,128.2,62.66318538
mazurka17_4,Rangell,2001,128.3,62.66318538
mazurka17_4,Rangell,2001,129.1,62.66318538
mazurka17_4,Rangell,2001,129.2,63.82978723
mazurka17_4,Rangell,2001,129.3,88.23529412
mazurka17_4,Rangell,2001,130.1,68.18181818
mazurka17_4,Rangell,2001,130.2,90.90909091
mazurka17_4,Rangell,2001,130.3,81.08108108
mazurka17_4,Rangell,2001,131.1,65.93406593
mazurka17_4,Rangell,2001,131.2,75.94936709
mazurka17_4,Rangell,2001,131.3,60.60606061
mazurka17_4,Rangell,2001,132.1,35.5148717
mazurka17_4,Rangell,2001,132.2,25.6159543
mazurka17_4,Rangell,2001,132.3,25.6159543
mazurka17_4,Rangell,2001,133.1
mazurka17_4,Risler,1920,measure.beat,tempo
mazurka17_4,Risler,1920,1.2,112.9610657
mazurka17_4,Risler,1920,1.3,130.834652
mazurka17_4,Risler,1920,2.1,123.7836825
mazurka17_4,Risler,1920,2.2,122.318787
mazurka17_4,Risler,1920,2.3,118.125
mazurka17_4,Risler,1920,3.1,114.2092541
mazurka17_4,Risler,1920,3.2,111.7398649
mazurka17_4,Risler,1920,3.3,108.7993421
mazurka17_4,Risler,1920,4.1,131.6679936
mazurka17_4,Risler,1920,4.2,52.86924552
mazurka17_4,Risler,1920,4.3,52.86924552
mazurka17_4,Risler,1920,5.1,93.53789595
mazurka17_4,Risler,1920,5.2,123.0468752
mazurka17_4,Risler,1920,5.3,92.28515613
mazurka17_4,Risler,1920,6.1,126.8213193
mazurka17_4,Risler,1920,6.2,112.9610655
mazurka17_4,Risler,1920,6.3,116.7902541
mazurka17_4,Risler,1920,7.1,111.139113
mazurka17_4,Risler,1920,7.2,111.1391128
mazurka17_4,Risler,1920,7.3,98.90849285
mazurka17_4,Risler,1920,8.1,110.5447861
mazurka17_4,Risler,1920,8.2,106.5732238
mazurka17_4,Risler,1920,8.3,110.5263158
mazurka17_4,Risler,1920,9.1,96.14825584
mazurka17_4,Risler,1920,9.2,101.3327205
mazurka17_4,Risler,1920,9.3,102.8451493
mazurka17_4,Risler,1920,10.1,87.96542551
mazurka17_4,Risler,1920,10.2,111.1391128
mazurka17_4,Risler,1920,10.3,112.4426313
mazurka17_4,Risler,1920,11.1,106.4703042
mazurka17_4,Risler,1920,11.2,107.6660157
mazurka17_4,Risler,1920,11.3,104.9333755
mazurka17_4,Risler,1920,12.1,118.2516983
mazurka17_4,Risler,1920,12.2,85.35483869
mazurka17_4,Risler,1920,12.3,88.34134621
mazurka17_4,Risler,1920,13.1,73.30452122
mazurka17_4,Risler,1920,13.2,118.8038795
mazurka17_4,Risler,1920,13.3,92.28515627
mazurka17_4,Risler,1920,14.1,108.7993421
mazurka17_4,Risler,1920,14.2,100.19691
mazurka17_4,Risler,1920,14.3,121.1094837
mazurka17_4,Risler,1920,15.1,81.38533466
mazurka17_4,Risler,1920,15.2,95.70312493
mazurka17_4,Risler,1920,15.3,70.0741526
mazurka17_4,Risler,1920,16.1,101.8318966
mazurka17_4,Risler,1920,16.2,114.8437499
mazurka17_4,Risler,1920,16.3,115.4853353
mazurka17_4,Risler,1920,17.1,118.5696361
mazurka17_4,Risler,1920,17.2,81.49562643
mazurka17_4,Risler,1920,17.3,97.50884437
mazurka17_4,Risler,1920,18.1,83.69180159
mazurka17_4,Risler,1920,18.2,95.70312508
mazurka17_4,Risler,1920,18.3,104.9333755
mazurka17_4,Risler,1920,19.1,109.3750001
mazurka17_4,Risler,1920,19.2,132.5120191
mazurka17_4,Risler,1920,19.3,106.5560567
mazurka17_4,Risler,1920,20.1,115.4853353
mazurka17_4,Risler,1920,20.2,113.5817306
mazurka17_4,Risler,1920,20.3,105.46875
mazurka17_4,Risler,1920,21.1,110.5447863
mazurka17_4,Risler,1920,21.2,112.3471467
mazurka17_4,Risler,1920,21.3,115.445026
mazurka17_4,Risler,1920,22.1,108.2651392
mazurka17_4,Risler,1920,22.2,103.359375
mazurka17_4,Risler,1920,22.3,108.8888889
mazurka17_4,Risler,1920,23.1,91.00288897
mazurka17_4,Risler,1920,23.2,93.53789595
mazurka17_4,Risler,1920,23.3,80.74951169
mazurka17_4,Risler,1920,24.1,106.0096153
mazurka17_4,Risler,1920,24.2,114.2092541
mazurka17_4,Risler,1920,24.3,108.9785833
mazurka17_4,Risler,1920,25.1,93.03797471
mazurka17_4,Risler,1920,25.2,105.7553956
mazurka17_4,Risler,1920,25.3,114.8437499
mazurka17_4,Risler,1920,26.1,96.07843151
mazurka17_4,Risler,1920,26.2,100.6849314
mazurka17_4,Risler,1920,26.3,97.99999999
mazurka17_4,Risler,1920,27.1,86.47058824
mazurka17_4,Risler,1920,27.2,102.7972029
mazurka17_4,Risler,1920,27.3,102.7972027
mazurka17_4,Risler,1920,28.1,73.13432838
mazurka17_4,Risler,1920,28.2,87.49999996
mazurka17_4,Risler,1920,28.3,60.24590166
mazurka17_4,Risler,1920,29.1,45.51083591
mazurka17_4,Risler,1920,29.2,116.6666667
mazurka17_4,Risler,1920,29.3,100.6849316
mazurka17_4,Risler,1920,30.1,108.0882353
mazurka17_4,Risler,1920,30.2,104.9999999
mazurka17_4,Risler,1920,30.3,96.99413495
mazurka17_4,Risler,1920,31.1,73.70473537
mazurka17_4,Risler,1920,31.2,83.52272727
mazurka17_4,Risler,1920,31.3,85.96491224
mazurka17_4,Risler,1920,32.1,111.3636364
mazurka17_4,Risler,1920,32.2,109.7014926
mazurka17_4,Risler,1920,32.3,110.5263158
mazurka17_4,Risler,1920,33.1,82.12290502
mazurka17_4,Risler,1920,33.2,92.45283017
mazurka17_4,Risler,1920,33.3,91.00288897
mazurka17_4,Risler,1920,34.1,60.13089721
mazurka17_4,Risler,1920,34.2,80.76923075
mazurka17_4,Risler,1920,34.3,79.89130437
mazurka17_4,Risler,1920,35.1,108.0882353
mazurka17_4,Risler,1920,35.2,133.6363636
mazurka17_4,Risler,1920,35.3,136.1111113
mazurka17_4,Risler,1920,36.1,216.1764701
mazurka17_4,Risler,1920,36.2,145.5445544
mazurka17_4,Risler,1920,36.3,170.9302326
mazurka17_4,Risler,1920,37.1,170.9302326
mazurka17_4,Risler,1920,37.2,219.4029849
mazurka17_4,Risler,1920,37.3,188.4615384
mazurka17_4,Risler,1920,38.1,234.1592926
mazurka17_4,Risler,1920,38.2,190.3597121
mazurka17_4,Risler,1920,38.3,192.4643583
mazurka17_4,Risler,1920,39.1,259.6153847
mazurka17_4,Risler,1920,39.2,188.4615384
mazurka17_4,Risler,1920,39.3,226.1538465
mazurka17_4,Risler,1920,40.1,216.1764701
mazurka17_4,Risler,1920,40.2,186.0759497
mazurka17_4,Risler,1920,40.3,249.1525419
mazurka17_4,Risler,1920,41.1,168.9655172
mazurka17_4,Risler,1920,41.2,216.1764709
mazurka17_4,Risler,1920,41.3,174.9999999
mazurka17_4,Risler,1920,42.1,272.2222225
mazurka17_4,Risler,1920,42.2,147.0000001
mazurka17_4,Risler,1920,42.3,142.7184464
mazurka17_4,Risler,1920,43.1,114.8437501
mazurka17_4,Risler,1920,43.2,52.31316724
mazurka17_4,Risler,1920,43.3,58.56573705
mazurka17_4,Risler,1920,44.1,101.3793105
mazurka17_4,Risler,1920,44.2,27.27272727
mazurka17_4,Risler,1920,44.3,27.27272727
mazurka17_4,Risler,1920,45.1,94.83870956
mazurka17_4,Risler,1920,45.2,105.0000001
mazurka17_4,Risler,1920,45.3,109.2124814
mazurka17_4,Risler,1920,46.1,129.1992187
mazurka17_4,Risler,1920,46.2,130.5248618
mazurka17_4,Risler,1920,46.3,81.21546964
mazurka17_4,Risler,1920,47.1,90.74074071
mazurka17_4,Risler,1920,47.2,107.2992702
mazurka17_4,Risler,1920,47.3,81.66666662
mazurka17_4,Risler,1920,48.1,102.5899503
mazurka17_4,Risler,1920,48.2,117.4538353
mazurka17_4,Risler,1920,48.3,106.0946271
mazurka17_4,Risler,1920,49.1,71.01449277
mazurka17_4,Risler,1920,49.2,100
mazurka17_4,Risler,1920,49.3,107.2992702
mazurka17_4,Risler,1920,50.1,55.26315788
mazurka17_4,Risler,1920,50.2,66.81818179
mazurka17_4,Risler,1920,50.3,118.5483871
mazurka17_4,Risler,1920,51.1,105.0000001
mazurka17_4,Risler,1920,51.2,87.49999996
mazurka17_4,Risler,1920,51.3,101.3793105
mazurka17_4,Risler,1920,52.1,93.03797457
mazurka17_4,Risler,1920,52.2,86.98224857
mazurka17_4,Risler,1920,52.3,91.87499993
mazurka17_4,Risler,1920,53.1,63.09012877
mazurka17_4,Risler,1920,53.2,106.5217392
mazurka17_4,Risler,1920,53.3,93.41900857
mazurka17_4,Risler,1920,54.1,107.6660157
mazurka17_4,Risler,1920,54.2,131.1199207
mazurka17_4,Risler,1920,54.3,77.61351642
mazurka17_4,Risler,1920,55.1,89.30741187
mazurka17_4,Risler,1920,55.2,88.0239521
mazurka17_4,Risler,1920,55.3,40.60773479
mazurka17_4,Risler,1920,56.1,100
mazurka17_4,Risler,1920,56.2,102.383532
mazurka17_4,Risler,1920,56.3,117.4538353
mazurka17_4,Risler,1920,57.1,92.28515627
mazurka17_4,Risler,1920,57.2,53.26515824
mazurka17_4,Risler,1920,57.3,68.69158877
mazurka17_4,Risler,1920,58.1,52.31316724
mazurka17_4,Risler,1920,58.2,88.0239521
mazurka17_4,Risler,1920,58.3,81.21546964
mazurka17_4,Risler,1920,59.1,112.2137406
mazurka17_4,Risler,1920,59.2,130.0884955
mazurka17_4,Risler,1920,59.3,144.1176469
mazurka17_4,Risler,1920,60.1,165.1685394
mazurka17_4,Risler,1920,60.2,161.5384617
mazurka17_4,Risler,1920,60.3,168.9655172
mazurka17_4,Risler,1920,61.1,198.6486482
mazurka17_4,Risler,1920,61.2,158.0645164
mazurka17_4,Risler,1920,61.3,179.2682924
mazurka17_4,Risler,1920,62.1,168.9655172
mazurka17_4,Risler,1920,62.2,177.1084338
mazurka17_4,Risler,1920,62.3,185.9190559
mazurka17_4,Risler,1920,63.1,184.5703125
mazurka17_4,Risler,1920,63.2,172.2656249
mazurka17_4,Risler,1920,63.3,183.8521403
mazurka17_4,Risler,1920,64.1,172.8959746
mazurka17_4,Risler,1920,64.2,175.0463085
mazurka17_4,Risler,1920,64.3,181.4814814
mazurka17_4,Risler,1920,65.1,198.7680291
mazurka17_4,Risler,1920,65.2,163.2527146
mazurka17_4,Risler,1920,65.3,182.3318632
mazurka17_4,Risler,1920,66.1,195.0176887
mazurka17_4,Risler,1920,66.2,187.9261366
mazurka17_4,Risler,1920,66.3,184.5703125
mazurka17_4,Risler,1920,67.1,184.5703125
mazurka17_4,Risler,1920,67.2,173.9873749
mazurka17_4,Risler,1920,67.3,159.7826087
